Sources	BLS10_2_phage_scaffolds_rijen21.fasta	BLS10_7_phage_scaffolds_rijen21.fasta	BLS10_m1_phage_scaffolds_rijen21.fasta	BLS11_2_phage_scaffolds_rijen21.fasta	BLS11_7_phage_scaffolds_rijen21.fasta	BLS11_m1_phage_scaffolds_rijen21.fasta	BLS12_2_phage_scaffolds_rijen21.fasta	BLS12_7_phage_scaffolds_rijen21.fasta	BLS12_m1_phage_scaffolds_rijen21.fasta	BLS13_2_phage_scaffolds_rijen21.fasta	BLS13_7_phage_scaffolds_rijen21.fasta	BLS13_m1_phage_scaffolds_rijen21.fasta	BLS1_2_phage_scaffolds_rijen21.fasta	BLS1_7_phage_scaffolds_rijen21.fasta	BLS1_m1_phage_scaffolds_rijen21.fasta	BLS2_2_phage_scaffolds_rijen21.fasta	BLS2_7_phage_scaffolds_rijen21.fasta	BLS2_m1_phage_scaffolds_rijen21.fasta	BLS3_2_phage_scaffolds_rijen21.fasta	BLS3_7_phage_scaffolds_rijen21.fasta	BLS3_m1_phage_scaffolds_rijen21.fasta	BLS4_2_phage_scaffolds_rijen21.fasta	BLS4_7_phage_scaffolds_rijen21.fasta	BLS4_m1_phage_scaffolds_rijen21.fasta	BLS5_2_phage_scaffolds_rijen21.fasta	BLS5_7_phage_scaffolds_rijen21.fasta	BLS5_m1_phage_scaffolds_rijen21.fasta	BLS6_2_phage_scaffolds_rijen21.fasta	BLS6_7_phage_scaffolds_rijen21.fasta	BLS6_m1_phage_scaffolds_rijen21.fasta	BLS7_2_phage_scaffolds_rijen21.fasta	BLS7_7_phage_scaffolds_rijen21.fasta	BLS7_m1_phage_scaffolds_rijen21.fasta	BLS8_2_phage_scaffolds_rijen21.fasta	BLS8_7_phage_scaffolds_rijen21.fasta	BLS8_m1_phage_scaffolds_rijen21.fasta	BLS9_2_phage_scaffolds_rijen21.fasta	BLS9_7_phage_scaffolds_rijen21.fasta	BLS9_m1_phage_scaffolds_rijen21.fasta	BSN10_2_phage_scaffolds_rijen21.fasta	BSN10_7_phage_scaffolds_rijen21.fasta	BSN10_m1_phage_scaffolds_rijen21.fasta	BSN11_2_phage_scaffolds_rijen21.fasta	BSN11_7_phage_scaffolds_rijen21.fasta	BSN11_m1_phage_scaffolds_rijen21.fasta	BSN12_2_phage_scaffolds_rijen21.fasta	BSN12_7_phage_scaffolds_rijen21.fasta	BSN12_m1_phage_scaffolds_rijen21.fasta	BSN13_2_phage_scaffolds_rijen21.fasta	BSN13_7_phage_scaffolds_rijen21.fasta	BSN13_m1_phage_scaffolds_rijen21.fasta	BSN1_2_phage_scaffolds_rijen21.fasta	BSN1_7_phage_scaffolds_rijen21.fasta	BSN1_m1_phage_scaffolds_rijen21.fasta	BSN2_2_phage_scaffolds_rijen21.fasta	BSN2_7_phage_scaffolds_rijen21.fasta	BSN2_m1_phage_scaffolds_rijen21.fasta	BSN3_2_phage_scaffolds_rijen21.fasta	BSN3_7_phage_scaffolds_rijen21.fasta	BSN3_m1_phage_scaffolds_rijen21.fasta	BSN4_2_phage_scaffolds_rijen21.fasta	BSN4_7_phage_scaffolds_rijen21.fasta	BSN4_m1_phage_scaffolds_rijen21.fasta	BSN5_2_phage_scaffolds_rijen21.fasta	BSN5_7_phage_scaffolds_rijen21.fasta	BSN5_m1_phage_scaffolds_rijen21.fasta	BSN6_2_phage_scaffolds_rijen21.fasta	BSN6_7_phage_scaffolds_rijen21.fasta	BSN6_m1_phage_scaffolds_rijen21.fasta	BSN7_2_phage_scaffolds_rijen21.fasta	BSN7_7_phage_scaffolds_rijen21.fasta	BSN7_m1_phage_scaffolds_rijen21.fasta	BSN8_2_phage_scaffolds_rijen21.fasta	BSN8_7_phage_scaffolds_rijen21.fasta	BSN8_m1_phage_scaffolds_rijen21.fasta	BSN9_2_phage_scaffolds_rijen21.fasta	BSN9_7_phage_scaffolds_rijen21.fasta	BSN9_m1_phage_scaffolds_rijen21.fasta	INF10_phage_scaffolds_rijen21.fasta	INF1_phage_scaffolds_rijen21.fasta	INF2_phage_scaffolds_rijen21.fasta	INF3_phage_scaffolds_rijen21.fasta	INF4_phage_scaffolds_rijen21.fasta	INF5_phage_scaffolds_rijen21.fasta	INF6_phage_scaffolds_rijen21.fasta	INF7_phage_scaffolds_rijen21.fasta	INF8_phage_scaffolds_rijen21.fasta	INF9_phage_scaffolds_rijen21.fasta	X3_STUF_phage_scaffolds_rijen21.fasta	X4_STUF_phage_scaffolds_rijen21.fasta	X5_STRA_phage_scaffolds_rijen21.fasta	X6_STRA_phage_scaffolds_rijen21.fasta
BSN13_m1_phage_scaffolds_rijen21.fasta	0.034249175	0.04491319	0.059234258	0.041817088	0.063531615	0.05513056	0.04048269	0.07958683	0.058658626	0.049502585	0.10108333	0.046188112	0.05624544	0.05140192	0.02962592	0.045740146	0.07028588	0.03581755	0.06453095	0.08456649	0.05244557	0.061691437	0.064214505	0.045507602	0.06821241	0.054410595	0.06405115	0.062668234	0.06868715	0.042794805	0.047626816	0.05863157	0.062403243	0.03298072	0.0525694	0.046881523	0.022093426	0.041031674	0.059729774	0.02360348	0.059786458	0.05828522	0.02634438	0.06243568	0.04788181	0.06228884	0.052117348	0.027527686	0.054569855	0.06036704	-0	0.05528004	0.050346456	0.049136687	0.05728225	0.040272053	0.04257418	0.059397973	0.048442483	0.044417065	0.061212033	0.04808333	0.06332252	0.06597904	0.04714018	0.06154819	0.06394123	0.052018855	0.043646157	0.05724737	0.051577974	0.055488143	0.049371853	0.059998564	0.061325964	0.029941017	0.04575963	0.046551686	0.0758664	0.12398269	0.10553344	0.09178655	0.10311202	0.09273398	0.08300459	0.096626505	0.13591354	0.077686705	0.0675189	0.060589112	0.09109573	0.09763002
BSN1_2_phage_scaffolds_rijen21.fasta	0.053470615	0.052235764	0.08048584	0.058077455	0.07812006	0.04601708	0.06171317	0.0842549	0.038481254	0.058786865	0.07443644	0.039636396	0.054300766	0.0483835	0.056881886	0.049018078	0.051068354	0.056006927	0.058023658	0.065351814	0.063000605	0.049347978	0.050393872	0.060279906	0.054082576	0.050881576	0.07049464	0.058816884	0.051728375	0.06251616	0.05759101	0.07519734	0.07829026	0.04634822	0.06609226	0.06310673	0.05043719	0.052820224	0.08798569	0.048189145	0.01951494	0.075762704	0.05312058	0.052428965	0.05788325	0.07935121	0.04734258	0.047629375	0.073354244	0.049742315	0.05528004	-0	0.051714927	0.06710354	0.052051842	0.059696447	0.062567495	0.05165237	0.06433394	0.043201428	0.05027495	0.055196155	0.046922114	0.042993408	0.051993974	0.038151015	0.048688266	0.04535331	0.03677429	0.049360976	0.046193052	0.020974385	0.057254206	0.042427126	0.05159664	0.04078842	0.044529222	0.04775183	0.07816845	0.12121897	0.10573124	0.11900006	0.11087502	0.10226503	0.075820416	0.10411535	0.11336116	0.12391221	0.071661375	0.08316107	0.09498145	0.08869915
BSN1_7_phage_scaffolds_rijen21.fasta	0.039505545	0.034855723	0.048712768	0.04358829	0.061214432	0.057972502	0.03880916	0.07197233	0.052699964	0.04798088	0.079831496	0.055949554	0.052722394	0.056628186	0.046511892	0.052952893	0.056408126	0.044748954	0.06071638	0.080841385	0.0452065	0.06696432	0.052291516	0.050781496	0.057799574	0.057611972	0.040352732	0.05548075	0.052096386	0.035541102	0.046733532	0.064852275	0.05189144	0.04260303	0.025252566	0.038645115	0.03737744	0.03808364	0.05409699	0.046865325	0.047493603	0.053533774	0.0397863	0.06182568	0.047418952	0.06628961	0.056743506	0.039276123	0.054260023	0.057203267	0.050346456	0.051714927	-0	0.038419448	0.06492539	0.03510391	0.037174128	0.054374132	0.03380524	0.044624336	0.055171903	0.053914424	0.058099896	0.053393945	0.053061657	0.053492967	0.047374945	0.05336872	0.055899195	0.060280398	0.06162598	0.049759127	0.056287453	0.05630306	0.050816875	0.039030064	0.05834881	0.05490642	0.08913127	0.13984695	0.098152	0.09865621	0.09607534	0.08868814	0.09091244	0.09037578	0.13542634	0.13153449	0.05303996	0.050112356	0.07166807	0.08203336
BSN1_m1_phage_scaffolds_rijen21.fasta	0.0465151	0.044097926	0.033433963	0.0503934	0.04958994	0.07133373	0.043999653	0.05967031	0.060765557	0.04959316	0.057606827	0.0678378	0.06122655	0.06002402	0.052043676	0.06085681	0.06654167	0.048758797	0.0675864	0.07564397	0.055909034	0.061434124	0.060819313	0.055535372	0.05827205	0.06394596	0.057269275	0.060168087	0.07004191	0.03911999	0.053195022	0.07719259	0.065224685	0.048277233	0.048102405	0.021402765	0.038973603	0.04636211	0.03566586	0.05115569	0.06329673	0.03637247	0.047995675	0.06863925	0.054726705	0.076418154	0.058872778	0.04298773	0.066329926	0.0650537	0.049136687	0.06710354	0.038419448	-0	0.064401224	0.03767029	0.025081879	0.06820483	0.03956376	0.05415856	0.06107377	0.06506754	0.06965807	0.06811236	0.06532504	0.05462706	0.061950777	0.059774924	0.061656628	0.07492539	0.06795598	0.05958902	0.06175886	0.05775914	0.05493215	0.04419743	0.070707165	0.052576516	0.08405379	0.17416674	0.09096524	0.09524899	0.096829675	0.08669285	0.08836735	0.086064264	0.12539485	0.11675669	0.05326539	0.06185351	0.0793888	0.09157154
BSN2_2_phage_scaffolds_rijen21.fasta	0.057204068	0.041300558	0.07093395	0.063281186	0.0627934	0.062379416	0.06995062	0.083868414	0.05561215	0.0533399	0.08285175	0.05073345	0.047178905	0.048917886	0.056781992	0.049398158	0.051161665	0.052405067	0.06586713	0.063693225	0.061832834	0.048095435	0.0505867	0.06599291	0.053281683	0.04118293	0.06757758	0.053547464	0.05699001	0.06670914	0.058561265	0.082314186	0.04976035	0.050702997	0.06712728	0.06224197	0.048873886	0.055254735	0.07099928	0.0485984	0.055909343	0.070876956	0.049340706	0.023360997	0.061028857	0.062013138	0.045907475	0.052635614	0.07424401	0.053791292	0.05728225	0.052051842	0.06492539	0.064401224	-0	0.059589416	0.06754085	0.04451882	0.05813522	0.051643066	0.037937917	0.050850354	0.06258383	0.051421948	0.0524656	0.04678844	0.05758809	0.056013107	0.050345626	0.04275595	0.057658512	0.057350226	0.055092912	0.048245464	0.033707958	0.054512136	0.050432827	0.04182893	0.08872997	0.19413342	0.11143961	0.12687583	0.112223096	0.11148529	0.09153016	0.11732493	0.10315047	0.122444406	0.07805391	0.08338572	0.085776746	0.09571386
BSN2_7_phage_scaffolds_rijen21.fasta	0.030905617	0.044239245	0.04831828	0.037648417	0.06408193	0.060647264	0.038085464	0.07213247	0.069919705	0.039748594	0.09391081	0.054668687	0.06434711	0.066529654	0.04009136	0.053376168	0.070635855	0.03312613	0.07318477	0.0812811	0.056507055	0.070196345	0.076738596	0.053254988	0.0685698	0.05849875	0.049715336	0.05440965	0.06503596	0.020552577	0.047209945	0.064495586	0.056981213	0.039843507	0.041177128	0.03681102	0.02862879	0.020837573	0.057899654	0.03972115	0.06499973	0.04982048	0.03754411	0.06182353	0.05164732	0.05743734	0.06200408	0.033247925	0.066382185	0.07463301	0.040272053	0.059696447	0.03510391	0.03767029	0.059589416	-0	0.040953342	0.06507969	0.035117865	0.049082085	0.07143406	0.058256596	0.063227385	0.064562015	0.056128405	0.06745495	0.058946535	0.059713665	0.04892737	0.06652446	0.06708131	0.054024566	0.0670213	0.072120816	0.068130925	0.03247047	0.057105888	0.053821668	0.08683024	0.13445254	0.09385293	0.10794304	0.11884887	0.10491672	0.102133624	0.12047158	0.120701075	0.12620912	0.06290981	0.057726786	0.08000289	0.09023114
BSN2_m1_phage_scaffolds_rijen21.fasta	0.03439759	0.043864552	0.0389404	0.04232227	0.058630794	0.05905465	0.04261112	0.07082147	0.054828312	0.05511019	0.06707688	0.05955195	0.06755657	0.04884955	0.049420375	0.052260898	0.060701482	0.04605543	0.05826465	0.07854084	0.05683741	0.07568424	0.057915773	0.050892524	0.05611387	0.06306752	0.06858987	0.07258399	0.07244156	0.04289356	0.042641252	0.07324777	0.06343827	0.039483197	0.032259278	0.031546764	0.041378852	0.045302313	0.034231864	0.051854327	0.06282277	0.047244377	0.04721071	0.06592299	0.042365756	0.07697495	0.058143977	0.037193723	0.061302338	0.053859286	0.04257418	0.062567495	0.037174128	0.025081879	0.06754085	0.040953342	-0	0.07292838	0.042203438	0.054786276	0.053524923	0.05546573	0.06598408	0.073906146	0.053772632	0.056504916	0.05797051	0.059033323	0.05819287	0.050348654	0.062394917	0.05678767	0.046968587	0.054120265	0.05709308	0.0466777	0.06526904	0.05939946	0.08569637	0.14254779	0.10045123	0.090079874	0.09870796	0.088896915	0.09180541	0.09183305	0.11846346	0.119163066	0.05577176	0.0598845	0.0739284	0.079436444
BSN3_2_phage_scaffolds_rijen21.fasta	0.05972413	0.060218018	0.07703503	0.061741095	0.07238796	0.058615178	0.05848986	0.07949225	0.049169444	0.060250696	0.09075526	0.047440562	0.046766616	0.05732219	0.0629423	0.045497384	0.057166602	0.053144783	0.064884804	0.06285288	0.062323373	0.05367964	0.04729032	0.06497056	0.06459623	0.04127544	0.067852594	0.05060253	0.056399442	0.0646522	0.054299526	0.07781029	0.0749568	0.0590599	0.069099426	0.060323875	0.04981086	0.05704152	0.09150816	0.05508116	0.04988449	0.08177224	0.054502264	0.04843764	0.052942097	0.06505857	0.030098956	0.05983607	0.068987556	0.06407445	0.059397973	0.05165237	0.054374132	0.06820483	0.04451882	0.06507969	0.07292838	-0	0.05962129	0.045414615	0.05883095	0.044811223	0.05606927	0.05367346	0.047789026	0.04291392	0.060939856	0.052453257	0.04397845	0.05784396	0.056973025	0.052249894	0.05823383	0.043979056	0.04953162	0.05533155	0.04490051	0.022350414	0.09083403	0.19474691	0.10696316	0.13286288	0.11877925	0.13156012	0.10889452	0.10137481	0.15094873	0.11489843	0.07510285	0.07530715	0.083767496	0.09345673
BSN3_7_phage_scaffolds_rijen21.fasta	0.045001443	0.02400416	0.04580288	0.046696503	0.06059974	0.06141826	0.041912824	0.06848221	0.05288456	0.03419113	0.07789069	0.055424187	0.053608324	0.057174396	0.05063337	0.050666377	0.05853916	0.041473422	0.061039515	0.074675314	0.05646091	0.06070279	0.050657447	0.048971754	0.06565896	0.05357686	0.05189541	0.06167113	0.06347722	0.048136078	0.045995183	0.06520801	0.03404006	0.048150554	0.041282713	0.03705034	0.03817392	0.04639359	0.057965133	0.0525522	0.07124884	0.049844198	0.041492667	0.055501264	0.0487991	0.06565728	0.061174635	0.04372251	0.058921408	0.055762548	0.048442483	0.06433394	0.03380524	0.03956376	0.05813522	0.035117865	0.042203438	0.05962129	-0	0.050277	0.048878722	0.054647826	0.06112196	0.0575423	0.052144296	0.04873516	0.0556513	0.05913109	0.057396937	0.060121465	0.064628586	0.055794585	0.05074179	0.05534091	0.04861815	0.04390802	0.06466405	0.05099258	0.089460984	0.121523365	0.08753459	0.096578516	0.09016346	0.07989428	0.07959116	0.080104224	0.1251172	0.108613335	0.05798512	0.05794011	0.08209069	0.09305762
BSN3_m1_phage_scaffolds_rijen21.fasta	0.044307645	0.046242006	0.064564474	0.04781553	0.06837903	0.045690462	0.050963685	0.06858439	0.035855684	0.0536567	0.08366909	0.044470422	0.04406156	0.047009848	0.049123418	0.034753546	0.05701884	0.047453504	0.055830896	0.07313594	0.057065535	0.042135075	0.04505872	0.05377444	0.05613171	0.03621477	0.054942824	0.04900502	0.032511022	0.047679953	0.045983102	0.06947988	0.06558833	0.042370386	0.055304404	0.05223812	0.038718164	0.05047397	0.068241745	0.045456666	0.040497735	0.06444523	0.03614224	0.049608838	0.04770847	0.060034595	0.040827274	0.04283941	0.058867767	0.04860819	0.044417065	0.043201428	0.044624336	0.05415856	0.051643066	0.049082085	0.054786276	0.045414615	0.050277	-0	0.05364237	0.035848647	0.038696032	0.0387863	0.03668316	0.03758865	0.055142004	0.021728666	0.04323762	0.042265147	0.045510303	0.04378966	0.044814687	0.042558912	0.04222863	0.04056128	0.042659506	0.03707502	0.07538414	0.13832328	0.088320896	0.09055989	0.09165567	0.08333189	0.084370084	0.082903184	0.10911359	0.08566657	0.06351078	0.056096546	0.08762784	0.09677515
BSN4_2_phage_scaffolds_rijen21.fasta	0.055929884	0.039017946	0.066161886	0.059949804	0.07205099	0.051604174	0.06174124	0.0869614	0.040549688	0.06206457	0.08498399	0.050235387	0.05707562	0.042296972	0.055817906	0.04835666	0.045347847	0.06267914	0.03743561	0.061359372	0.056687415	0.053870678	0.0510656	0.05680155	0.049355846	0.052692525	0.07351306	0.058644302	0.064846344	0.07433021	0.05977268	0.07026293	0.048387453	0.06281268	0.058116306	0.05659988	0.058157068	0.06397848	0.06887611	0.058223177	0.054776553	0.07902784	0.055024482	0.043705147	0.06475687	0.07207409	0.050395142	0.06253354	0.061359007	0.025034046	0.061212033	0.05027495	0.055171903	0.06107377	0.037937917	0.07143406	0.053524923	0.05883095	0.048878722	0.05364237	-0	0.056393832	0.05922083	0.05551068	0.044372745	0.03690035	0.050848026	0.05029915	0.055725105	0.036215547	0.048395637	0.056336116	0.058037654	0.04267965	0.0446204	0.062420104	0.05840782	0.054720793	0.088401705	0.14077218	0.11974517	0.098670736	0.09471677	0.0843571	0.082540646	0.084135495	0.08787934	0.12324148	0.08155447	0.08215095	0.0924897	0.1100851
BSN4_7_phage_scaffolds_rijen21.fasta	0.0463027	0.05162306	0.06376849	0.0500378	0.06665371	0.04637288	0.050562695	0.07366492	0.045687903	0.05969539	0.098744065	0.04191154	0.024946008	0.049449954	0.051231176	0.036156952	0.06404284	0.048237953	0.05345141	0.059506487	0.055895206	0.057394095	0.03732142	0.057964128	0.06923692	0.034587666	0.068253584	0.058880463	0.047548827	0.04882328	0.05523958	0.06777006	0.06124252	0.052907493	0.057769086	0.052887555	0.04478003	0.056545705	0.06641391	0.053485066	0.050514046	0.07311162	0.046801977	0.04428591	0.058231533	0.069022775	0.04044709	0.04820765	0.06594176	0.053159714	0.04808333	0.055196155	0.053914424	0.06506754	0.050850354	0.058256596	0.05546573	0.044811223	0.054647826	0.035848647	0.056393832	-0	0.04552065	0.056105502	0.033382386	0.04929792	0.056692973	0.032721754	0.041345872	0.059801776	0.040498264	0.05049812	0.055680737	0.0445838	0.04888846	0.04696888	0.040361773	0.037919514	0.07876778	0.13338143	0.09163801	0.1101345	0.11445929	0.112017244	0.101568736	0.117938876	0.12734851	0.11487729	0.073733695	0.0681765	0.0838854	0.07777362
BSN4_m1_phage_scaffolds_rijen21.fasta	0.05600337	0.056164645	0.059074577	0.05876857	0.07393274	0.02912385	0.06731254	0.06783289	0.035211593	0.053621292	0.08553013	0.050740656	0.04924565	0.048644066	0.058711212	0.054783642	0.05531939	0.05629846	0.070786275	0.069219954	0.06243702	0.04924251	0.0532113	0.05855817	0.05842136	0.050390933	0.06022824	0.0535358	0.057480633	0.06852337	0.054671407	0.06236955	0.06480446	0.053751264	0.070418164	0.061374128	0.050532766	0.06392598	0.06935833	0.05264996	0.04572099	0.068684936	0.051973574	0.058980495	0.058433324	0.06529515	0.046481796	0.055887196	0.0688592	0.057720438	0.06332252	0.046922114	0.058099896	0.06965807	0.06258383	0.063227385	0.06598408	0.05606927	0.06112196	0.038696032	0.05922083	0.04552065	-0	0.043413214	0.051390857	0.04156714	0.053710785	0.05245786	0.049294487	0.053189788	0.031350743	0.044411007	0.047370337	0.042512454	0.05276342	0.051101502	0.0543492	0.044463582	0.07825785	0.1514862	0.09038357	0.11579327	0.0993419	0.10003739	0.09864022	0.11003872	0.11012084	0.1181065	0.06863237	0.07777855	0.09579035	0.10411874
BSN5_2_phage_scaffolds_rijen21.fasta	0.063756704	0.053076096	0.06843355	0.06521878	0.06425991	0.05081466	0.07080911	0.073623456	0.048545733	0.05833246	0.07299168	0.051720068	0.054174412	0.034954563	0.059608024	0.054329112	0.051836666	0.058047518	0.06722559	0.06726565	0.059251923	0.030074187	0.05863022	0.06690341	0.053683106	0.0450287	0.051082067	0.045004204	0.04785096	0.062087923	0.05734466	0.0777473	0.06526741	0.045981076	0.0674651	0.062740944	0.0535144	0.05657944	0.077997565	0.048136517	0.04321414	0.06599711	0.0498089	0.059060756	0.059367646	0.06003795	0.04894483	0.053129137	0.06787868	0.061206516	0.06597904	0.042993408	0.053393945	0.06811236	0.051421948	0.064562015	0.073906146	0.05367346	0.0575423	0.0387863	0.05551068	0.056105502	0.043413214	-0	0.05626256	0.044604354	0.054123465	0.047426112	0.049668863	0.04989794	0.056260254	0.045471538	0.048078883	0.045432396	0.055835236	0.04789056	0.056533203	0.04483061	0.09599524	0.15772039	0.09705962	0.11818994	0.10634946	0.10934095	0.10820534	0.11049455	0.12808642	0.09410087	0.07942965	0.08861138	0.09067539	0.10564366
BSN5_7_phage_scaffolds_rijen21.fasta	0.046287984	0.04719543	0.065437414	0.047662236	0.08254349	0.046257287	0.048447467	0.08230311	0.038854733	0.062813796	0.089696676	0.04629571	0.046343736	0.046318308	0.053300664	0.018886482	0.05041956	0.045543164	0.04725575	0.0654632	0.058915455	0.06088804	0.041625522	0.055853393	0.056214795	0.029709145	0.07040856	0.05811941	0.04956344	0.05136523	0.053881492	0.07432604	0.061158147	0.057772152	0.057596736	0.060972475	0.047967322	0.05416951	0.06997498	0.051675107	0.05490629	0.07491473	0.04134713	0.044473693	0.054447684	0.063915856	0.041104812	0.053533033	0.05425248	0.045686148	0.04714018	0.051993974	0.053061657	0.06532504	0.0524656	0.056128405	0.053772632	0.047789026	0.052144296	0.03668316	0.044372745	0.033382386	0.051390857	0.05626256	-0	0.04467548	0.045744088	0.035733208	0.044084106	0.052589793	0.043273073	0.049419347	0.053719997	0.04065837	0.044199955	0.051746834	0.042333458	0.040074367	0.09147536	0.12990758	0.10585513	0.09793796	0.09404599	0.089345	0.08568165	0.08844646	0.1254299	0.11242644	0.06929098	0.061955128	0.08367967	0.074319616
BSN5_m1_phage_scaffolds_rijen21.fasta	0.060378287	0.04476293	0.06259249	0.05866671	0.06663901	0.04718302	0.06303627	0.071644	0.021787839	0.055509873	0.08937192	0.04886388	0.043709192	0.04223105	0.05400095	0.0418033	0.047878604	0.052604835	0.054522637	0.06354869	0.057124816	0.034461387	0.041426897	0.057318717	0.051065598	0.042325754	0.065471075	0.047215335	0.051884506	0.07536905	0.05393207	0.07265666	0.059807144	0.054244258	0.061305903	0.049557306	0.049602844	0.06528351	0.06567002	0.050014418	0.03749873	0.064290375	0.046461713	0.056125134	0.058425173	0.055353727	0.044034343	0.05834673	0.06899292	0.04527523	0.06154819	0.038151015	0.053492967	0.05462706	0.04678844	0.06745495	0.056504916	0.04291392	0.04873516	0.03758865	0.03690035	0.04929792	0.04156714	0.044604354	0.04467548	-0	0.04942114	0.04819732	0.041870214	0.04917949	0.042337235	0.041068	0.048103202	0.016469615	0.038537752	0.052158996	0.043220885	0.03875321	0.07948253	0.13879403	0.1066091	0.096957885	0.08976789	0.075372614	0.07622086	0.07821219	0.10590026	0.111345485	0.077006385	0.07654505	0.08629277	0.10766301
BSN6_2_phage_scaffolds_rijen21.fasta	0.04984663	0.049228873	0.06470692	0.060597245	0.067324154	0.049654763	0.057800382	0.07658988	0.044296682	0.07043462	0.0768398	0.06132241	0.057309005	0.041141745	0.05180171	0.05016481	0.024469497	0.06605697	0.053963333	0.0588514	0.064997956	0.05676035	0.06584772	0.058319326	0.033851303	0.06174023	0.07113178	0.048921946	0.06151791	0.06439479	0.055539794	0.06683276	0.072201625	0.05307039	0.05536385	0.057663467	0.054923847	0.060810205	0.066199005	0.05472286	0.05434607	0.077669635	0.061627664	0.057040192	0.058104377	0.06852952	0.048189186	0.054967165	0.053083297	0.045130298	0.06394123	0.048688266	0.047374945	0.061950777	0.05758809	0.058946535	0.05797051	0.060939856	0.0556513	0.055142004	0.050848026	0.056692973	0.053710785	0.054123465	0.045744088	0.04942114	-0	0.061950464	0.065548465	0.036902223	0.057944715	0.04758473	0.054205257	0.060917344	0.04860422	0.051686358	0.06760831	0.05347884	0.080759406	0.14369021	0.098916076	0.102944605	0.1130186	0.104647234	0.10755507	0.10709861	0.1193051	0.10629341	0.066847906	0.06492935	0.08080199	0.09107968
BSN6_7_phage_scaffolds_rijen21.fasta	0.046618924	0.052296404	0.079445295	0.0542689	0.07504627	0.04893881	0.061824277	0.09832168	0.04191616	0.067686394	0.09406292	0.045467485	0.04848894	0.050199315	0.061851583	0.038656738	0.058848713	0.05803834	0.051380936	0.06379006	0.05219976	0.05539441	0.047772072	0.061853535	0.065422215	0.046388518	0.07741176	0.065277815	0.03150467	0.05303193	0.048671115	0.084416464	0.07330385	0.050798513	0.06331536	0.059808478	0.05110973	0.053000856	0.07843388	0.048193812	0.04771591	0.08043277	0.04439158	0.05537677	0.052104916	0.08047791	0.047845382	0.04898053	0.05830242	0.04809363	0.052018855	0.04535331	0.05336872	0.059774924	0.056013107	0.059713665	0.059033323	0.052453257	0.05913109	0.021728666	0.05029915	0.032721754	0.05245786	0.047426112	0.035733208	0.04819732	0.061950464	-0	0.04316091	0.057044525	0.043302614	0.04245176	0.054028742	0.044445932	0.050179455	0.047025613	0.048423592	0.04471831	0.08566563	0.122176155	0.0987439	0.09631884	0.09387978	0.093940884	0.08381379	0.091018	0.14609395	0.092205234	0.068455	0.07250831	0.08496929	0.07914109
BSN6_m1_phage_scaffolds_rijen21.fasta	0.049609832	0.053512394	0.06609139	0.045864344	0.06899286	0.050151978	0.052418537	0.08036992	0.042037915	0.05258036	0.09230458	0.018904028	0.052086864	0.05479995	0.051175073	0.039194755	0.058315065	0.038659334	0.06282163	0.07178556	0.061945323	0.053216204	0.06123217	0.06257243	0.053946685	0.044004295	0.062394984	0.062301934	0.05999857	0.05059392	0.054168586	0.08787189	0.06312958	0.04418818	0.06261933	0.059069496	0.042175435	0.04905049	0.06695079	0.042429708	0.037106395	0.059318498	0.043015286	0.05468887	0.058958124	0.06898884	0.045237992	0.035898782	0.0769518	0.06000728	0.043646157	0.03677429	0.055899195	0.061656628	0.050345626	0.04892737	0.05819287	0.04397845	0.057396937	0.04323762	0.055725105	0.041345872	0.049294487	0.049668863	0.044084106	0.041870214	0.065548465	0.04316091	-0	0.06864711	0.04797343	0.034778036	0.05136266	0.036465805	0.05557242	0.0421238	0.016068596	0.039311633	0.0893993	0.14054812	0.10840228	0.12679715	0.10837976	0.112272084	0.091620386	0.11291114	0.13298573	0.1138805	0.07111732	0.06918563	0.086040266	0.09610311
BSN7_2_phage_scaffolds_rijen21.fasta	0.05124551	0.04419269	0.07283775	0.05834714	0.07328941	0.053596597	0.06540816	0.07739236	0.04209027	0.06671481	0.06995054	0.056458626	0.06234013	0.044987056	0.059015352	0.056300808	0.039792605	0.05674477	0.05307761	0.050855767	0.06642543	0.062872835	0.061684426	0.058507252	0.045939386	0.05556882	0.06789305	0.0451802	0.06367789	0.068852484	0.04842025	0.07319184	0.055581998	0.049699992	0.05593913	0.06973607	0.05147102	0.067674324	0.059514172	0.057028778	0.05296434	0.083834566	0.056149617	0.045735307	0.04804111	0.05912529	0.051298723	0.055542104	0.05788632	0.040172406	0.05724737	0.049360976	0.060280398	0.07492539	0.04275595	0.06652446	0.050348654	0.05784396	0.060121465	0.042265147	0.036215547	0.059801776	0.053189788	0.04989794	0.052589793	0.04917949	0.036902223	0.057044525	0.06864711	-0	0.058085795	0.05169537	0.045751914	0.057947386	0.05717646	0.05912185	0.060723733	0.054335315	0.08127269	0.16771246	0.109186105	0.101751976	0.11186766	0.095624685	0.100484245	0.09341524	0.08901064	0.11203523	0.07395346	0.07275933	0.0806114	0.08846046
